least squares,regularization,0
least squares,overfitting,0
linear regression,matrix factorization,0
linear regression,matrix multiplication,0
linear regression,output layer,0
linear regression,regularization,0
linear regression,sigmoid function,0
linear regression,unsupervised learning,0
linear regression,overfitting,0
loss function,matrix factorization,0
loss function,output label,0
loss function,output layer,0
loss function,regression problem,0
loss function,regularization,0
loss function,sigmoid function,0
loss function,standard deviation,0
loss function,supervised learning,0
loss function,overfitting,0
machine learning,matrix factorization,0
machine learning,matrix multiplication,0
machine learning,output label,0
machine learning,regularization,0
machine learning,sigmoid function,0
machine learning,standard deviation,0
matrix factorization,overfitting,0
output label,output layer,0
output label,regularization,0
output label,supervised learning,0
output label,unsupervised learning,0
output layer,regularization,0
output layer,sigmoid function,0
regression problem,regularization,0
regression problem,sigmoid function,0
regression problem,unsupervised learning,0
regression problem,overfitting,0
regularization,sigmoid function,0
regularization,unsupervised learning,0
sigmoid function,supervised learning,0
sigmoid function,overfitting,0
standard deviation,supervised learning,0
supervised learning,unsupervised learning,0
bias term,backpropagation,1
chain rule,backpropagation,1
gradient descent,backpropagation,1
hidden layer,backpropagation,1
linear regression,backpropagation,1
machine learning,backpropagation,1
multi-layer perceptron,backpropagation,1
output layer,backpropagation,1
overfitting,backpropagation,1
parameters,backpropagation,1
regularization,backpropagation,1
supervised learning,backpropagation,1
machine learning,binary classification,1
supervised learning,binary classification,1
classification,chain rule,1
classification,gradient descent,1
supervised learning,classification,1
machine learning,clustering,1
convergence,eigenvalues,1
convergence,eigenvectors,1
convergence,gradient descent,1
convergence,hidden layer,1
machine learning,density estimation,1
maximum likelihood estimation,density estimation,1
parameters,density estimation,1
regularization,density estimation,1
unsupervised learning,density estimation,1
eigenvalues,dimensionality reduction,1
dimensionality reduction,eigenvectors,1
feature extraction,dimensionality reduction,1
parameters,dot product,1
gaussian distribution,feature extraction,1
generative model,feature extraction,1
gradient descent,feature extraction,1
hidden layer,feature extraction,1
high-dimensional space,feature extraction,1
image classification,feature extraction,1
regularization,feature extraction,1
parameters,gaussian distribution,1
machine learning,generative model,1
maximum likelihood estimation,generative model,1
multi-layer perceptron,gradient descent,1
output layer,gradient descent,1
overfitting,gradient descent,1
parameters,gradient descent,1
regression,gradient descent,1
regression problem,gradient descent,1
regularization,gradient descent,1
supervised learning,gradient descent,1
multi-layer perceptron,hidden layer,1
regression,high-dimensional space,1
regression problem,high-dimensional space,1
regularization,high-dimensional space,1
supervised learning,high-dimensional space,1
latent variable,latent representation,1
parameters,maximum likelihood estimation,1
regression,maximum likelihood estimation,1
regression problem,maximum likelihood estimation,1
regularization,maximum likelihood estimation,1
supervised learning,maximum likelihood estimation,1
output layer,multi-layer perceptron,1
parameters,multi-layer perceptron,1
regularization,multi-layer perceptron,1
supervised learning,multi-layer perceptron,1
weights,multi-layer perceptron,1
overfitting,regularization,1
regularization,parameters,1
weights,parameters,1
regression,prediction,1
regression problem,prediction,1
regularization,prediction,1
supervised learning,prediction,1
regression problem,regression,1
regression,regularization,1
supervised learning,regression,1
regression problem,regularization,1
supervised learning,regression problem,1
reinforcement learning,weights,1
Machine_learning,Reinforcement_learning,1
Unsupervised_learning,Natural_language_processing,1
Machine_learning,Unsupervised_learning,1
Machine_learning,Natural_language_processing,1
adjacency matrix,graph representation,1
adjacency matrix,subgraph,1
adjacency matrix,learned weights,1
directed graph,node link prediction,1
directed graph,graph link prediction,1
directed graph,graph autoencoder,1
directed graph,graph variational autoencoder,1
directed graph,connected nodes,1
directed graph,shallow node embedding,1
directed graph,node labels,1
directed graph,graph structure encoding,1
directed graph,node similarity,1
directed graph,shared neighbors,1
directed graph,graph feature representation,1
directed graph,graph feature embedding,1
directed graph,graph feature compression,1
directed graph,graph feature reduction,1
directed graph,graph feature representation method,1
directed graph,graph feature embedding method,1
directed graph,graph feature compression method,1
directed graph,graph feature reduction method,1
directed graph,number of nodes,1
directed graph,topological roles,1
directed graph,node clustering,1
directed graph,graph clustering,1
directed graph,node regression,1
directed graph,graphlets,1
directed graph,graph sampling,1
directed graph,graph generation,1
directed graph,graph regression,1
directed graph,graph generation model,1
directed graph,graph generative adversarial network,1
directed graph,graph augmentation,1
directed graph,graph feature sampling,1
directed graph,graph feature generation,1
directed graph,graph feature sampling method,1
directed graph,graph feature generation method,1
directed graph,graph neural architecture,1
directed graph,graph pooling,1
directed graph,graph feature pooling,1
directed graph,graph feature pooling method,1
directed graph,graph convolutional network,1
directed graph,message passing,1
directed graph,self-loop augmentation,1
directed graph,receptive field,1
directed graph,graph attention,1
directed graph,graph transformer,1
directed graph,graphsage,1
directed graph,computation graph,1
directed graph,testing node,1
directed graph,graph-level regression,1
directed graph,global mean pooling,1
directed graph,global max pooling,1
directed graph,global sum pooling,1
directed graph,hierarchical pooling,1
directed graph,degree matrix,1
directed graph,global embedding aggregation,1
directed graph,local embedding aggregation,1
directed graph,attention masking,1
directed graph,graph attention network,1
directed graph,graph-based aggregation,1
directed graph,node embedding computation graph,1
directed graph,subgraph sampling,1
directed graph,graph expansion problem,1
directed graph,random neighborhood sampling,1
directed graph,graph partitioning,1
directed graph,node sampling,1
directed graph,ladies,1
directed graph,graphsaint,1
directed graph,layer sampling,1
directed graph,fastgcn,1
directed graph,bipartite graph,1
directed graph,graph neural network layer,1
directed graph,training graphs,1
directed graph,test graph,1
directed graph,global pooling,1
directed graph,test set inference,1
directed graph,node ordering,1
directed graph,node permutation invariance,1
directed graph,node permutation equivariance in gnns,1
directed graph,node permutation equivariance,1
directed graph,rooted subtree,1
directed graph,node computational graph,1
directed graph,k-hop similarity,1
directed graph,symmetric neighborhood,1
directed graph,gin,1
directed graph,dropgnn,1
directed graph,weisfeiler-lehman graph isomorphism test,1
directed graph,graph isomorphism problem,1
directed graph,wl color refinement algorithm,1
directed graph,mean aggregator,1
directed graph,max aggregator,1
directed graph,aggregation function,1
directed graph,generative learning tasks,1
directed graph,supervised generative gnn tasks,1
directed graph,edge feature matrix,1
directed graph,input graph,1
directed graph,adjacency matrix generation,1
directed graph,node feature generation,1
hypergraph,hyperedge,1
hyperedge,incidence matrix,1
heterogeneous graph,node type,1
heterogeneous graph,relation type,1
heterogeneous graph,edge type,1
relation type,triplet,1
simple graph,node centrality measures,1
simple graph,microscale topology,1
simple graph,percolation threshold,1
simple graph,mesoscale topology,1
simple graph,highly connected core structure,1
simple graph,star-like graphs,1
simple graph,graph density,1
simple graph,graph sparsity,1
simple graph,degree centrality,1
simple graph,topology,1
simple graph,graph walks,1
simple graph,core-periphery structure,1
simple graph,betweenness centrality,1
simple graph,graph classification,1
simple graph,graph neural network,1
simple graph,fixed adjacency matrix,1
simple graph,node classification,1
simple graph,edge prediction,1
simple graph,graph-based features,1
simple graph,node link prediction,1
simple graph,graph link prediction,1
simple graph,graph autoencoder,1
simple graph,graph variational autoencoder,1
simple graph,connected nodes,1
simple graph,shallow node embedding,1
simple graph,graph structure encoding,1
simple graph,graph feature representation,1
simple graph,graph feature embedding,1
simple graph,graph feature compression,1
simple graph,graph feature reduction,1
simple graph,graph feature representation method,1
simple graph,graph feature embedding method,1
simple graph,graph feature compression method,1
simple graph,graph feature reduction method,1
simple graph,number of nodes,1
simple graph,topological roles,1
simple graph,node clustering,1
simple graph,graph clustering,1
simple graph,node regression,1
simple graph,graphlets,1
simple graph,graph sampling,1
simple graph,graph generation,1
simple graph,graph regression,1
simple graph,graph generation model,1
simple graph,graph generative adversarial network,1
simple graph,graph augmentation,1
simple graph,graph feature sampling,1
simple graph,graph feature generation,1
simple graph,graph feature sampling method,1
simple graph,graph feature generation method,1
simple graph,graph neural architecture,1
simple graph,graph pooling,1
simple graph,graph feature pooling,1
simple graph,graph feature pooling method,1
simple graph,graph convolutional network,1
simple graph,message passing,1
simple graph,self-loop augmentation,1
simple graph,receptive field,1
simple graph,graph attention,1
simple graph,graph transformer,1
simple graph,graphsage,1
simple graph,computation graph,1
simple graph,graph-level regression,1
simple graph,global mean pooling,1
simple graph,global max pooling,1
simple graph,global sum pooling,1
simple graph,hierarchical pooling,1
simple graph,degree matrix,1
simple graph,global embedding aggregation,1
simple graph,local embedding aggregation,1
simple graph,graph attention network,1
simple graph,graph-based aggregation,1
subgraph,proper subgraph,1
subgraph,spanning subgraph,1
subgraph,induced subgraph,1
principal component analysis,eigen decomposition,1
covariance matrix,eigen decomposition,1
eigenvalues,eigen decomposition,1
eigen decomposition,eigenvectors,1
topology,graph walks,1
topology,core-periphery structure,1
topology,betweenness centrality,1
topology,connected nodes,1
topology,topological roles,1
topology,graphlets,1
logistic activation,predicted class probability,1
average pooling,graph pooling,1
average pooling,graph feature pooling,1
average pooling,graph feature pooling method,1
average pooling,global mean pooling,1
average pooling,global max pooling,1
average pooling,global sum pooling,1
average pooling,hierarchical pooling,1
average pooling,global pooling,1
average pooling,mean aggregator,1
average pooling,max aggregator,1
average pooling,aggregation function,1
hand-crafted features,feature representation,1
matrix factorization,optimal subspace,1
matrix factorization,deep non-negative matrix factorization,1
classification,binary classification task,1
regression,single regression model,1
regression,l2 loss,1
regression,multi-regression models,1
regression,node regression,1
regression,graph regression,1
regression,graph-level regression,1
supervised regression,single regression model,1
supervised regression,single layer linear network,1
supervised regression,linear aggregation,1
supervised regression,composed feature transformation,1
supervised regression,l2 loss,1
supervised regression,multi-regression models,1
supervised regression,training samples,1
supervised regression,ml problem formalization,1
supervised regression,node labels,1
single regression model,weights,1
single regression model,linear aggregation,1
single regression model,bias,1
single regression model,l2 loss,1
single regression model,network mapping function,1
single regression model,training samples,1
single regression model,ml problem formalization,1
single layer linear network,nonlinear network,1
single layer linear network,weights,1
single layer linear network,linear aggregation,1
single layer linear network,bias,1
single layer linear network,network mapping function,1
single layer linear network,matrix multiplication,1
single layer linear network,function f,1
single layer linear network,learnable parameters,1
single layer linear network,mapping to next layer,1
single layer linear network,network output function,1
weights,linear aggregation,1
weights,composed feature transformation,1
linear aggregation,activation function,1
activation function,graph neural architecture,1
activation function,transformation layers,1
activation function,mapping to next layer,1
activation function,graph convolutional network,1
activation function,network output function,1
activation function,graph attention,1
activation function,graph transformer,1
activation function,graphsage,1
activation function,transformer,1
activation function,attention,1
activation function,graph attention network,1
activation function,graph neural network layer,1
activation function,attention mechanism,1
activation function,linear layer,1
activation function,gin,1
activation function,dropgnn,1
activation function,aggregation function,1
activation function,variational autoencoder,1
activation function,graphvae,1
activation function,decoder,1
activation function,encoder-decoder gnns,1
activation function,sigmoid activation,1
activation function,graph unet,1
activation function,graph u-autoencoder,1
activation function,ned-vae,1
hidden layer,composed feature transformation,1
hidden layer,transformation layers,1
hidden layer,mapping to next layer,1
composed feature transformation,latent representation,1
composed feature transformation,nonlinear transformation,1
composed feature transformation,network mapping function,1
composed feature transformation,feature embedding,1
composed feature transformation,transformation layers,1
manifold learning,neighborhood preservation,1
manifold learning,intrinsic dimension,1
manifold learning,extrinsic dimension,1
manifold learning,geodesic distance,1
node link prediction,graph link prediction,1
graph autoencoder,graph variational autoencoder,1
graph variational autoencoder,multilayer perceptron,1
graph variational autoencoder,variational autoencoder,1
similarity function,node similarity,1
transformation layers,mapping to next layer,1
graph pooling,graph feature pooling,1
graph pooling,graph feature pooling method,1
graph convolutional network,deep neural network,1
graph convolutional network,message passing,1
graph convolutional network,multilayer perceptron,1
dropout,regularization,1
dropout,noise in training,1
attention masking,attention mechanism,1
graph attention network,graph neural network layer,1
graph attention network,attention mechanism,1
loss objective,parameter update,1
loss objective,gnn loss function,1
loss objective,loss minimization,1
parameter update,batch gradient descent,1
parameter update,mini-batch gradient descent,1
batch gradient descent,epoch,1
test graph,test set inference,1
node ordering,node permutation invariance,1
node ordering,node permutation equivariance in gnns,1
node ordering,node permutation equivariance,1
node ordering,permutation,1
node permutation invariance,node permutation equivariance in gnns,1
node permutation invariance,node permutation equivariance,1
node permutation invariance,permutation,1
node permutation equivariance in gnns,node permutation equivariance,1
node permutation equivariance in gnns,transformation equivariance,1
node permutation equivariance in gnns,permutation,1
node permutation equivariance in gnns,permutation matrix,1
node permutation equivariance,transformation equivariance,1
node permutation equivariance,permutation,1
node permutation equivariance,permutation matrix,1
permutation,permutation matrix,1
injective aggregation,node representation capacity,1
injective aggregation,gin,1
injective aggregation,weisfeiler-lehman graph isomorphism test,1
injective aggregation,wl color refinement algorithm,1
injective aggregation,injective hash function,1
injective aggregation,multiset,1
injective aggregation,aggregation function,1
weisfeiler-lehman graph isomorphism test,graph isomorphism problem,1
weisfeiler-lehman graph isomorphism test,wl color refinement algorithm,1
graph isomorphism problem,wl color refinement algorithm,1
generative learning tasks,supervised generative gnn tasks,1
source graph distribution,learn the distribution of given graphs,1
gnn loss function,loss minimization,1
gaussian distribution,variational autoencoder,1
gaussian distribution,gaussian prior,1
variational autoencoder,latent space,1
variational autoencoder,gaussian prior,1
variational autoencoder,reconstruction loss,1
variational autoencoder,graphvae,1
variational autoencoder,kl divergence,1
variational autoencoder,decoder,1
variational autoencoder,softmax,1
variational autoencoder,sigmoid activation,1
variational autoencoder,reconstruction,1
variational autoencoder,graph reconstruction,1
variational autoencoder,graph u-autoencoder,1
variational autoencoder,ned-vae,1
variational autoencoder,latent variable,1
latent space,gaussian prior,1
latent space,reconstruction loss,1
latent space,graphvae,1
latent space,kl divergence,1
latent space,decoder,1
latent space,reconstruction,1
latent space,graph reconstruction,1
latent space,graph u-autoencoder,1
latent space,ned-vae,1
latent space,latent variable,1
gaussian prior,reconstruction loss,1
gaussian prior,graphvae,1
gaussian prior,kl divergence,1
dag-to-dag,directed acyclic graph,1
ned-vae,latent variable,1
mean absolute error,evaluation metrics,1
evaluation metrics,maximum mean discrepancy,1
evaluation metrics,fréchet inception distance,1
adjacency matrix,linear regression,0
adjacency matrix,fixed prior,0
adjacency matrix,graphlets,0
adjacency matrix,operation order,0
adjacency matrix,associativity,0
adjacency matrix,maximum likelihood estimation,0
adjacency matrix,latent space,0
graph representation,symmetric matrix,0
graph representation,fixed prior,0
graph representation,maximum likelihood estimation,0
graph representation,eigenvector centrality,0
road network,machine learning,0
road network,loss function,0
road network,redundancy,0
road network,associativity,0
social network,feature integration,0
social network,learned weights,0
social network,network mapping function,0
social network,transformation layers,0
social network,variational autoencoder,0
citation network,learned weights,0
citation network,reductionist assumption,0
citation network,disjoint subsets,0
citation network,associativity,0
citation network,source graph distribution,0
knowledge graph,node embedding,0
knowledge graph,matrix completion,0
knowledge graph,gaussian distribution,0
program flow graph,subgraph sampling,0
program flow graph,ladies,0
program flow graph,covariate shift,0
program flow graph,edge attributes,0
geometric graph,percolation threshold,0
geometric graph,hand-crafted features,0
geometric graph,natural language processing,0
protein interaction network,microscale topology,0
protein interaction network,graph feature reduction,0
